canonical_smiles,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits
CC(C)COc1ccc2[nH+]c(-c3cc[n+](Cc4ccccc4)cc3)n3cccc3c2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)N(C)C(=O)C1=NC(c2ccc(F)cc2)=NC(Nc2cccc(O)c2)C1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
CC(C)N(c1ccccc1)c1cc2[nH+]cccc2c2c1c(=O)[nH]c1ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC(C)N1C(=O)[C@H](Cc2ccccc2)n2c1nc1ccccc1c2=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)N1NN(Cc2nc3ccccc3[nH+]c2-c2ccccc2)c2ncncc21,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
CC(C)NC(=O)[C@H]1CCCc2ccc(NC(=O)CCc3ccc(O)cc3)cc2O1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)NS(=O)(=O)c1ccc(OCC(=O)N2CC[C@@H](OCc3ccccc3)C2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)N[C@@H](C(=O)O)c1nc2ccccc2n(CC2CCCC2)c1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)Nc1cc2cc(-c3cc[nH+]c(-[n+]4ccco4)n3)ccc2cc1-c1cnc[nH]1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)Nc1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(C)OC(=O)c1c(O)c(C(=O)Nc2ccccc2)cc2ccccc12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
CC(C)OC(=O)c1ccc2c(c1)=C(c1ccc(O)c(O)c1)Nc1ccccc1N=2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC(C)[SH](=O)(O)CCCn1ccc2c3ccc(NC(=O)N(C)C)cc3oc(=O)c21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)c1c(O)c(CCN(C)O)c2c3c(nc4ccccc42)C(=O)C=C(O)c13,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)c1c[nH]c(COCc2ccc(NC(=O)N3CCCC3)[nH+]c2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(C)c1cc2c(c3c1oc1c4ccccc4c[n+](CC(=O)O)c(=O)c13)OCO2,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
CC(C)c1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(C)c1ccc(S(=O)(=O)N2CCNC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(C1CCNCC1)N(C(=O)c1cccc2cnccc12)c1cccc(O)n1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC(CC(=O)O)Nc1ccc(-c2ccc(=O)[nH]c2)cc1-c1ccccc1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
CC(CCCc1cnc[nH]1)=Nc1ccc2cc(C(=O)NC(C)C)ccc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(CCN1CCCN(c2ccccc2)CC1)=NC[C@@H]1CCN(C)C[C@H]1C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(CCc1cnc2[nH]cccc1-2)N(CCCNC(N)=O)CCc1ccccc1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC(Cn1ccc2c(N)ncnc21)N1CCC2NCc3ccccc3CC2C1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC(N)c1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(NC(=O)C1=C2C=c3ccccc3=C2C(c2ccc(Cl)cc2)=C1)C(=O)O,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
CC(NC(=O)c1cc[nH]c1-n1[nH+]ccc1-c1ccccc1)c1ccccc1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
CC(NCc1[nH]c2ccccc2c1CC1=C[NH+]=C2C(=O)N=CN=C12)c1ccccc1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
CC(Nc1cnc(OCCCCC(=O)O)cc1-c1ccccc1)c1ccco1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
CC(Nc1nnc(-c2ccccc2)o1)=C1CN(c2ccccc2)[C@H](CO)C1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC(O)C(=O)C1CCC2C3C(C=C4CCCC(C)C2C42CC32)C1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC(O)C(CCC1CCC2CC(CN)CCC3C1CCCC23)CC(N)O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)C(CCCC=CCC1C=CCCCC1)C1C(C(=O)O)SC(O)C1O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)C(O)CC(CC(O)O)OOCCc1c[nH]c2ccccc12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)C(Oc1ccc2c(N)nccc2c1)C1CC(c2ccccc2)CN1C,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC(O)C1C(O)CCOOC(O)C2C(CC3CC4CC5CC35CC(C)(O)CC43CC3)C12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)C1C2OC(O)(C(O)O)C(O)C2CN1C1C=C2CCCC(C)C(C)(C1)C2C,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)C1CC2CCC3OCCC3C2C1.Cc1cnccc1OCn1cnnc1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC(O)CC=COCCCCO.CN(C)Cc1ccc(-c2ccc(O)nc2)cc1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC(O)N=C1CC(C)C(C2CC(O)C3CCCC4OC4C(O)OCC3S2)C(C2CC2)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(O)NCCNCCC1C=C(F)C=C(Oc2cccnc2Oc2ccccc2)C1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC(O)c1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(O)c1ccc(S(=O)(=O)N2CCCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC(OC(O)C1OC1O)C1CC2(C=C3C=CC=C=C3CC2)CC2C(C)N12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC(c1ccc(F)cc1)n1nnc(C(=O)O)c1C(=O)Nc1ccccn1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
CC1(C)C(O)=NCc2ccc(C(N)=O)nc2OCCCCCCCc2cc1ccc2F,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1(C)C=CC(N2C(=O)CCC2CC2COCC3CN(CN3)C(C)(O)C2O)CCC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CC(NCC2C(O)C(O)C3COOCC23)CCC1C1CCCCC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CC(OC(=O)c2ccc(-c3cn[nH]c3)cc2O)CC(C)(C)N1,['smn2_splice_genmol_hop'],['SMN2'],1,1.0,0.0,0.0
CC1(C)CC(Oc2ccc(-c3ccccc3O)nn2)CC(C)(C)N1,['smn2_splice_genmol_hop'],['SMN2'],1,1.0,0.0,0.0
CC1(C)CC2(C)CCC1CC2C(=O)CCC(O)C1SC(C)(C(O)O)ON1O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CC2=c3c(c(-c4ccco4)ccc3=NC3=Cc4ccccc4N=CC3=C2)C1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1(C)CC2CC2=C2C3(C1)NC(=O)C1=CC(NNCc4ccncn4)CC123,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC1(C)CC2CC=C3CC(C4C5CC(CC(=O)O)CC(O)C56ON46)CC1C3C2,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CC2OC3CC(CC4OC4C2C2C=CC(O)CC21)[N+](=O)CC3=O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CCC2C(CC3CC(NC(=O)C4CCC(O)CC5OC54)CN32)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CCCC2C(=O)CC3CC4CC(O)C5COOCCC5CC4CC3C21,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1(C)CCc2ccc3c(c(O)c2CC1)c1cccc2c4ccccc4[n+]3c21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1(C)CN[C@@H](C[n+]2ccccc2)[C@H]([n+]2cnc3c4ccccc4cccc2-3)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1(C)Cc2cccc3c2[C@@H]1CC[C@@H]3c1nccc2c(NCCCN)cccc12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1(C)NC[C@H](NCC(=O)Nc2nnc(CN3CCC(N)CC3)o2)[C@H]1O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1(C)ONC[C@@H]1[C@H](O)Nc1cc2cc(F)ccc2c2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC12C(CCC1NCC1CC(O)CNC(O)C1)CC(C=N)C1CCCCC12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC12C(O)CC3(CCCC34CC14)C(=O)CC2CN1CC(=O)C1CC=O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC12C=C1C1C(=CC2)CC(NN=NC=CCOCCOc2ccccc2)CC1O,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC12CC(C3CCN(O)NOC4(O)OC4(O)C3)CC1C1CCC2C(O)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC12CC3CC(CC(C3)C(NC3CC(O)C4COC5CCCNC5OOC34)C1)C2,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC12CCC3(CC1)C1C(=CCC=C1CC3(C)NCC1CCCC(C(O)O)N1)C2,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC12CCC3C(C(O)C4CC4OC=C[n+]4ccccc4)OCC(C31)C1(O)CC21,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
CC12CCCC3CCC1CC(NC(=O)CC(CC=O)C(O)C(O)C1OOC1O)C32C,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1=C(C)C(C)(C)[C@@H]2CC[C@@H](C(=O)Nc3cccc(F)c3F)C[C@H](O)[C@H]2C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C(C)C2CCCCC2C(NOC2COCCC3CN2C(O)CCCC3=O)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1=C(C)[N+]2=Nc3ccc(C=[N+]=NC4C=Cc5ccccc5N4)c(O)c3C2=C1C,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
CC1=C(CCN2C=NCC2)C2(CC2)C(C)(C)[C@H]2C(=O)C(Cc3ccc(O)cc3)=C[C@H]12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C(NC[C@@H]2CCN(c3ccc(C)cc3)C2)CC=C(c2ccccc2)N1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C(O)C(O)=C2c3ccccc3Nc3cccc(c32)N1c1ccc(=O)[nH]c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1=C(O)OC(C(:Cc2cccc(O)c2)c2ccc(O)c(O)c2)=C2C=CC=CC=C12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C(c2[nH]nc3ccccc23)C(=O)[N+](c2ccc(CCN3CCCOCC3)cc2)=N1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C2C(=CC=[N+]2CCNC(CCCc2ccccc2)C(=O)NC2CCCCC2)C(N)=N1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1=C2C(=O)N(CCCN(C)C)C3=CCCC(=C32)N=C(c2ccc(F)cc2)C=C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C2C(=O)NCCn3cc(c(-c4ccccc4)n3)CNC(=O)C3=CN(N1)[N+]2=CC=C3,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1=C2C=CN(Cc3[nH+]cc(C#N)nc3-c3ccc[nH+]c3)C=C2N(C)N1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
CC1=C2C[C@@]3(C)CCCC[C@H]3[C@@H]2[C@H]2CC(=C[C@H]3O[C@H](O)C[C@@H](O)[C@@H]3O)[C@H](O)C[C@@H]2C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=C2[C@@H](C=CC[C@@H]2O)[C@H]2CC[C@@H](C[C@H](C)Cc3ccc(O)cc3)CC[C@@H]2C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CC(=O)CC1=CC1CC=CC1COCC(C)NOCCCNC(C)O,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC1=CC(=O)[n+]2occ3c(-c4c[nH]c5ccccc45)c4[nH]ccc4c1c32,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1=CC(C)C2C(=C1)CCC1C(C3CN(C(O)C4CO4)N(CO)S3)=CCCC12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1=CC([C@H](C(N)=O)c2ccc(-c3ccc4ncccc4c3)cc2)C(=O)CCC1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
CC1=CC=C(NCCCc2ccccc2)N=C(c2ccccc2)N1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CC=C2C1=Cc1sc3cc(C(=O)NCCC(=O)O)cc(O)c3c12,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
CC1=CC=CC2=c3c(ccc4c(=O)nc[nH]c34)=C(C(=O)Nc3cccc(F)c3F)OC2=C1,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
CC1=CC=NC2=C(SCC(=O)Nc3ccccc3)Nc3ccc[nH+]c3C2=C1,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
CC1=CCCC(C2=C(N)C(=O)C(C)(C)[C@@H](NC(=O)c3ccc(F)c(C)c3)C2=O)=C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CC[C@H](c2cccc3ccc(C(=O)O)cc23)N(CC(C)C)CC1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
CC1=CCc2cc3cccnc3cc2C(=O)[C@@H]1N=C(O)C1=CC=C(O)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CN=C2C=CC(C(=O)NCC(=O)NCC3CCCCCC3)=CC=C2N1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CN=c2c(ccc3c2=C([C@@H](c2ccccc2)c2cn[nH]n2)N=CN3)N1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1=CNC(c2ccccc2)=CC(N2C[C@@H](O)[C@H](O)[C@H](OP(=O)(O)O)C2)=C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=CNC=C(N[C@@H](C)[C@@H](O)NCc2ccc(-c3cccc[nH+]3)cc2)C(C)=C1O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=COP(=O)(O)OCCC2CC2C(OP(=O)(O)O)n2c(nc3c(N)ncnc32)NC1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
CC1=NC2C3C=CCC=C3C=C(COC(CSN(O)O)C3CCC3O)C(C)C2N1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1=NC=NC2=C(N3CCCCC3c3cccc(C)c3)N=CNC2=C1N,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
CC1=NN(c2ccc(Cn3ccnc3)cc2)C2=CN(c3ccc(C)cc3)N[C@H]21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC1=NNC=C2C=CC(N3CC4CN(Cc5ccccc5)CC(C)C43)=CC=C21,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1=Nc2ccnc3c2NC(=C1)N1CCC[C@H](C1)c1ccccc1OCC(=O)N3,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
CC1=[NH+]C2=c3ccccc3=C(c3cc([C@@H]4CCCN4c4ccccc4)n(C)c3)[N+]2=C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1=c2cc3c(nc2NC=N1)=[NH+]c1ccccc1N3C(C)c1ccoc1C,['pak1_activator_alphaC'],['PAK1'],1,0.0,1.0,0.0
CC1=c2ccccc2=Nc2c(cc3nonc3c2NC2CCCNCC2)O1,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
CC1C(=O)CC=CC2C1CC(C=COCCc1nnc[nH]1)C2C1=CC1O,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC1C(Cc2cc([N+](=O)O)cc3nonc23)NCCN1c1ccc([N+](=O)O)cc1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
CC1C(O)CC2CCC(C3CO3)C2N1OOC(=O)N1CCCc2ccccc21,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C([NH+]2Cc3ccccc3C2)CCN1CCC[n+]1cccc2c(N)nccc21,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1C2(C)CCCC1(C)C(CNC1CCC3CCCOC4(O)C(O)C4C31)CC2=O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C2C(NOC(CN3CCCCC3)c3cccc(N)c3)CNCC3(O)CC3OC12O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C2CCC(=O)CC2C=C(OOC2C3CON4CCCN(CN3)C24)C1(C)C,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C2CCCCC2C2CCC(C)(C)C(O)CC12CCCC1NCNCCC1O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C2CNCCCC2C(=O)N(c2ccc3c(c2)C=NC3=O)C1CCc1ccccc1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1C=C2CC3CCC4CN5CCC(C(=O)O)C(=O)CN5N4CC3CC2CC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C=CC2C(=C1)CC(=COC1CC3COCCBCC1C3O)C1CC3CC1C2(C)C3,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1C=CC2C3=C(N=C4C=CC=CCC43)C(NCC3NC(O)CCC3N)CCN2C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC(NCCCC(=O)O)CC1NCC1=CCC2CCCCCC12,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC1CC2CC3(CC2C2C4CNCCC(O)C5CCCN5C42)C(C)CCCC13C,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC2CC3C(C)C(=O)CCC3C2C2C(O1)C(O)C(O)C21CC1O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC2CC3CCC(C2)C1(CCN(N)C1COCc2ccccc2C1=O)C3,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC2CCC(CC3OCCCC(=O)CO3)N2C(C2C=CCCC2)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC2CCCC1(C=CC1C(CCOC3OON3O)C3(O)C(O)N13)CC2,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CC=C2N=CN(c3nc(=O)[nH]c(=N)[nH]3)c3cc(CCCC(=O)O)nc1c32,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CC1CC=CC(O)C1=O.COC1=CC2=CC=CNC2=CC=C1.OCc1ccccc1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC1CC=CC2C1C(OCC1COCCC(O)C1C)CCC21CCN(C)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CCC(O)C2OC2C2(C1)CC1Cc3ccccc3OC1=C2O,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
CC1CCCC(=CCNN2Cc3nccn4c3c(c3cc(N)ccc34)C2)C1=O,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
CC1CCCC(CCC(C(O)O)C(COO)C(=O)O)C(c2cccc(N)c2)C1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CCCC(O)CC(NCC2C=CCC=C3C=CCC=C32)C(=O)COC1O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CN(C2CCC(O)C(O)C(O)C2)CC2(C)C1C1CC3CC(C)(C1=O)C2(C)C3,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1CN(c2ccc3cc[nH]c(=O)c3c2)CCN1CCC(=O)Nc1ccccc1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1NCCN(Cc2ccccc2)CC1Cn1ccc2c(N)ncnc21,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC1NN=C(c2cccc(C=CC(=O)Nc3ccccc3)c2)O1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
CC1OC(COCCN2CCC3C4=CCCC5=C4C(CCC5)CCC32)C2CC12,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1OC(NCCC2CC(=O)Nc3ccccc32)OC23C(=O)C1COC2CCCC3O,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC1OC2C=C(Nc3cc4c(F)cccc4c4ccc(C(=O)O)nc34)CC2C1=O,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0
CC=C1C(C=Cc2ccc(O)cc2)COC1CN=CC=CNCCOCC,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
CC=C1C=CCC(CN(CC)C(=O)C2CCc3cc(C)c[n+]4c3C2OOO4)CC1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CC=CCC1=C2CCCCCCCC=CCC[C@@H]([C@H]3CN3)CCN2CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC=CCCC(CNC(=O)c1cccc2c(=O)[nH]ccc12)CN(C)CC,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CC=Cc1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CC=NN1C(=O)NC2=C(CCCC2)[C@@H]1CCCCC(=O)c1ccc(O)c(C)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CC=Nc1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CCC(=O)C1CC1C=NCc1[nH]nc2c(Nc3ccc(C)cc3)ncnc12,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
CCC(=O)Nc1cc(-c2ccccc2)cc(-c2cc(C(=O)O)no2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CCC(C)c1ccc(NS(=O)(=O)C2CCOCC2)cc1,['perp_genmol_hop'],['PERP'],1,1.0,0.0,0.0
CCC(Oc1cccc2cncnc12)C(=O)NC1CCNCC1c1ccccc1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CCC(c1ccccc1)n1cc(Cn2cnc3ccccc32)nc1N1CCNCC1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
CCC1=Nc2c(-c3ccccc3)cc(C)cc2N2C(Cc3ccccc3)=C12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCC1=[N+]2C=C(c3ccc(O)cc3)N=C2C(c2cc(O)[nH+]c3ccccc23)=C1,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
CCC1=c2c(ccc3c2=Cc2ccc4c(c2C3=O)OC[C@H](C)CO4)N=C1CCCN,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCC1CCC(OCC2C(O)c3c[nH]cc3CC2(O)O)ON1c1ccc(N)cc1,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
CCC=CC=CC=CCCCCCCNc1cnc2c(ccc3cc(C)ccc32)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
CCC=CC=CCC=NN=Nc1cc(-c2cccc(NO)c2F)c(O)c(C)n1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
CCCC(=O)N1CCN2C3=C(C(=O)C(=O)C=C3)c3ccccc3C2C1,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
CCCC(=O)NCC1CCN(c2ccc(OC3=CNC=CC=C3)cc2)CC1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
CCCC(=O)NNCC1=c2ccccc2=C(c2ccc(F)cc2)N=CN1,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
CCCC(=O)[n+]1c2cccc(OCc3ccccc3)nc-2c2ccccc21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCCCC(=O)Nc1nccc(N2CCN(C(O)N3CCOCC3)CC2)n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CCCCC1=C(C(=O)N=C[C@H](CNC)c2ccc(F)cc2)C(=O)[C@@H]2C[C@H](C)CN2C1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCCCCC(=O)Nc1ccc(C(=O)Nc2nc3ccccc3nc2C(=O)N(C)C)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCCCCCCC=CCNN=NN=CC1=CC=C(c2cc[nH+]c(C)c2)C=CN1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
CCCCCCCCCCC(=O)O[C@H]1C(=O)O[C@@H](C(O)=CCCC(C)C)C[C@@H]1O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CCCCCCCCCCCC(=O)Nc1cc[n+](Cc2ccccc2)cc1C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
